FUDN;Name;Size;Type;Explanation;Version;Status;Modified
25;AREA OF VALIDITY;1-30;Instructive;THE NAME ASSIGNED TO THE AREA, WHERE A CERTAIN ORDER IS VALID OR ENFORCED.;1.0;In Service;03 Dec 07
26;SURNAME OF A PERSON;1-25;Instructive;THE IDENTIFICATION OF A PERSON BY SURNAME.;1.0;In Service;03 Dec 07
27;AIRSPACE CONTROL MEANS NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
28;NAME OF ATMOSPHERIC RANGE PREDICTION MODEL;1-30;Instructive;THE NAME OF THE MODEL USED FOR DETERMINING ATMOSPHERIC ELECTROMAGNETIC PROPAGATION RANGES.;1.0;In Service;03 Dec 07
29;NAME OF NAVIGATION LIGHT;1-20;Instructive;;1.0;In Service;03 Dec 07
30;AAR TRACK AREA;1-20;Instructive;THE AIR-TO-AIR REFUELING TRACK OR AREA NAME AS PROVIDED BY AJP 3.3.4.2 PARA 203.;1.0;In Service;03 Dec 07
31;BULLSEYE POINT NAME;1-38;Instructive;THE NAME OF A SPECIFIC SPACE POINT CALLED BULLSEYE.;1.0;In Service;03 Dec 07
34;DELIVERY PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
35;NAME OF SHIP CLASS;1-30;Instructive;THE NAME OF THE SHIP DESIGNATED AS THE PROTOTYPE OF A GROUP OF SHIPS OF THE SAME CLASS.;1.0;In Service;03 Dec 07
36;DEFENDED ASSET NAME;1-30;Instructive;THE NAME BY WHOM A DEFENDED ASSET IS COMMONLY KNOWN.;1.0;In Service;03 Dec 07
37;NAVIGATION AID NAME;1-30;Instructive;THE NAME OF A NAVIGATION AID.;1.0;In Service;03 Dec 07
38;SHIP NICKNAME;1-38;Instructive;THE COLLOQUIAL NAME GIVEN TO A SHIP.;1.0;In Service;03 Dec 07
39;UNIT DESIGNATION NAME;1-15;Instructive;;1.0;In Service;03 Dec 07
40;HIGHER FORMATION NAME;1-15;Instructive;;1.0;In Service;03 Dec 07
41;ARRIVAL PLACE NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
42;DEPARTURE PLACE NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
43;COMMANDER NAVAL TASK DESIGNATOR NAME;1-38;Instructive;THE ORGANIZATION NAME OF THE COMMANDER OF A NAVAL TASK DESIGNATOR. FOR EXAMPLE "COMAIREASTLANT" OR "COMSTANAVFORLANT";1.0;In Service;03 Dec 07
44;FLAG SHIP;1-38;Instructive;THE NAME OF THE UNIT IN WHICH THE TASK ORGANISATION COMMANDER IS EMBARKED.;1.0;In Service;03 Dec 07
45;NEXT FINAL POSITION NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
46;SYSTEM DESIGNATION NAME;1-50;Instructive;;1.0;In Service;03 Dec 07
47;RADIO SYSTEM, CIRCUIT, OR FACILITY NAME;1-30;Instructive;THE NAME OF A RADIO SYSTEM, CIRCUIT OR FACILITY.;1.0;In Service;03 Dec 07
48;UNIT NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
49;SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
50;SUBMARINE NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
51;ADMINISTRATIVE ESCORT NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
52;COMMODORES SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
53;CHECKPOINT NAME;4-8;Instructive;;1.0;In Service;03 Dec 07
54;NAME OF LEAD SHIP IN GROUP;1-38;Instructive;;1.0;In Service;03 Dec 07
55;AREA WEAPON CONTROL AIRCRAFT;1-68;Instructive;THE NAME OF AN AREA WEAPON CONTROL AIRCRAFT.;1.0;In Service;03 Dec 07
56;SECTOR REFERENCE NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
57;UNIT;1-30;Instructive;;1.0;In Service;03 Dec 07
58;NAME OF ATMOSPHERIC RANGE PREDICTION COMPUTER;1-30;Instructive;THE NAME OF THE COMPUTER SYSTEM ON WHICH THE ATMOSPHERIC RANGE PREDICTION COMPUTER IS RUN.;1.0;In Service;03 Dec 07
59;NATO SUB AREA NAME;1-50;Instructive;THE NAME DESIGNATING A NATO SUB AREA.;1.0;In Service;03 Dec 07
60;EQUIPMENT NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
61;NAME OF THERMOGRAPH SYSTEM;1-30;Instructive;THE NAME OF THE BATHYHERMOGRAPH SYSTEM.;1.0;In Service;03 Dec 07
62;STANDBY UNIT;1-38;Instructive;;1.0;In Service;03 Dec 07
63;SATELLITE SYSTEM NAME OR DESIGNATOR;1-20;Instructive;;1.0;In Service;03 Dec 07
64;TARGET NICKNAME;3-10;Instructive;;1.0;In Service;03 Dec 07
65;NAME OF SONAR RANGE PREDICTION MODEL;1-30;Instructive;THE NAME OF THE MODEL USED FOR DETERMINING SONAR PROPAGATION RANGES.;1.0;In Service;03 Dec 07
66;LAUNCHING UNIT;1-15;Instructive;THE NAME, DESIGNATOR OR IDENTIFIER OF A UNIT LAUNCHING AIRCRAFT OR LANDING CRAFT.;1.0;In Service;03 Dec 07
67;COMMUNICATIONS CIRCUIT NAME;1-50;Instructive;;1.0;In Service;03 Dec 07
68;SITE NAME;1-38;Instructive;FOR THE NAME OF "SAM" OR "ELECTRONIC" SITES REFER TO USEUCOM EOB AND USAFE MOB INO REPORT 200-3.;1.0;In Service;03 Dec 07
69;AREA NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
70;NAME OF SONAR RANGE PREDICTION COMPUTER;1-30;Instructive;THE NAME OF THE COMPUTER SYSTEM ON WHICH THE SONAR RANGE PREDICTION MODEL IS RUN.;1.0;In Service;03 Dec 07
71;NOMENCLATURE;1-20;Instructive;THE NAME OF AN ITEM OR ARTICLE.;1.0;In Service;03 Dec 07
72;NAME RANK OF CONTACT;1-20;Instructive;THE NAME AND RANK OF A PERSON TO BE CONTACTED.;1.0;In Service;03 Dec 07
73;RADAR WARNING RECEIVER SYMBOLOGY, RESOLVED TO;1-20;Instructive;A DESCRIPTION OF THE RADAR WARNING RECEIVER MIPPLE SYMBOL INDICATIONS RESOLVED TO.;1.0;In Service;03 Dec 07
74;PORT NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
75;SUBMARINE LANE NAME;1-35;Instructive;;1.0;In Service;03 Dec 07
76;SPECIAL CONFIGURATION EQUIPMENT NAME;1-25;Instructive;ANY EQUIPMENT INSTALLED ON AN AIRCRAFT WHICH IS NOT NORMALLY ASSOCIATED WITH THAT PARTICULAR AIRCRAFT.;1.0;In Service;03 Dec 07
77;OTC SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
78;VICE COMMODORES SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
79;ALTERNATE OTC SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
80;MISSION PLACE NAME;1-30;Instructive;A NAME THAT IDENTIFIES THE LOCATION AT WHICH A MISSION IS TO BE PERFORMED. THIS CAN BE THE NAME OF A GENERAL TARGET AREA, ORBIT, CAP POINT, STATION, ETC., FOR EXAMPLE: "MISTY ORBIT".;1.0;In Service;03 Dec 07
81;TARGET POSITION NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
82;DEPARTURE PORT;1-20;Instructive;;1.0;In Service;03 Dec 07
83;DISPOSITION NAME;1-20;Instructive;THE NAME OF A FORCE DISPOSITION.;1.0;In Service;03 Dec 07
84;DEPARTURE LOCATION NAME;1-20;Instructive;THE NAME BY WHOM THE LOCATION OF DEPARTURE OF AN AIRCRAFT IS COMMONLY KNOWN.;1.0;In Service;03 Dec 07
85;RADAR WARNING RECEIVER SYMBOLOGY, TEMPORARY;1-20;Instructive;A DESCRIPTION OF THE RADAR WARNING RECEIVER TEMPORARY INDICATIONS.;1.0;In Service;03 Dec 07
86;AMMUNITION SHORT TITLE SPECIFICATION NAME;3-12;Instructive;;1.0;In Service;03 Dec 07
87;SHORT TITLE;3-12;Instructive;;1.0;In Service;03 Dec 07
88;POL TYPE NAME;3-12;Instructive;DATA ITEMS ARE CONTAINED IN ACEREP VOL 6, LOGSTARS PART 2, LAND FORCES REPORTABLE ITEM LIST [LFRIL]. USE THE SHORT TITLES AS THE DATA CODES.;1.0;In Service;03 Dec 07
89;REFERENCE NAME;1-12;Instructive;A NAME MUTUALLY AGREED UPON BY TWO OR MORE AGENCIES TO IDENTIFY AN OBJECT, UNIT OR GEOGRAPHIC LOCATION. THE NAME CAN BE A CALL SIGN, TACAN NAME, GEOGRAPHIC NAME, POINT NAME IN AN OPERATIONS ORDER, ETC.;1.0;In Service;03 Dec 07
90;GEOGRAPHIC PLACE NAME;1-30;Instructive;THE GEOGRAPHIC PLACE NAME OF THE LOCATION OF THE EVENT BEING REPORTED.;1.0;In Service;03 Dec 07
92;MALFUNCTIONING EQUIPMENT NAME;1-18;Instructive;;1.0;In Service;03 Dec 07
93;WEAPON SYSTEM SHORT NAME;3-13;Instructive;;1.0;In Service;03 Dec 07
94;ID-CHECKPOINT NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
95;RADAR WARNING RECEIVER SYMBOL POSITION ON SCOPE;1-25;Instructive;THE POSITION OF RWR INDICATIONS AS DISPLAYED ON THE SCOPE AT TIME OF ENCOUNTER.;1.0;In Service;03 Dec 07
96;CODE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
97;TARGET NAME;1-54;Instructive;;1.0;In Service;03 Dec 07
98;FORCE OR UNIT REQUIRED TO ACKNOWLEDGE;1-30;Instructive;;1.0;In Service;03 Dec 07
99;AIR REFUELING CONTROL POINT;1-20;Instructive;THE NAME BY WHOM THE LOCATION OF THE AIR REFUELING CONTROL POINT IS COMMONLY KNOWN.;1.0;In Service;03 Dec 07
100;RADAR WARNING RECEIVER OPERATIONAL FLIGHT PROGRAM;1-25;Instructive;THE RADAR WARNING RECEIVER OPERATIONAL FLIGHT PROGRAM FOR MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
101;ORDNANCE TYPE BY NAME NUMBER;1-13;Instructive;;1.0;In Service;03 Dec 07
102;DESIGNATED AREA NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
103;ACTIVITY LOCATION NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
104;BASE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
105;RADAR WARNING RECEIVER MULTI FUNCTION DISPLAY;1-25;Instructive;THE RADAR WARNING RECEIVER MULTI-FUNCTION DISPLAY FOR MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
106;REPORT-IN POINT NAME;1-18;Instructive;;1.0;In Service;03 Dec 07
107;MISSION LOCATION NAME;1-18;Instructive;;1.0;In Service;03 Dec 07
108;NAME OF ASSETS;1-19;Instructive;;1.0;In Service;03 Dec 07
109;ORIGIN PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
110;SUPPLYING SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
111;CUSTOMER SHIP NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
112;RENDEZVOUS POSITION, PLACE NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
113;UNIT BEING JOINED;1-38;Instructive;;1.0;In Service;03 Dec 07
114;UNIT JOINING;1-38;Instructive;;1.0;In Service;03 Dec 07
115;GATEWAY INSTALLATION NAME;1-20;Instructive;IAW STANAG 4211, THE FACILITY OR SITE NAME OF THE GATEWAY SWITCH.;1.0;In Service;03 Dec 07
116;RADAR WARNING RECEIVER SYMBOLOGY, STEADY;1-20;Instructive;A DESCRIPTION OF THE RADAR WARNING RECEIVER STEADY SYMBOL INDICATIONS.;1.0;In Service;03 Dec 07
117;RADAR WARNING RECEIVER SYMBOLOGY, MIPPLE;1-20;Instructive;A DESCRIPTION OF THE RADAR WARNING RECEIVER MIPPLE SYMBOL INDICATIONS.;1.0;In Service;03 Dec 07
119;GATEWAY SWITCH IDENTIFIER;1-20;Instructive;THE IDENTIFICATION OF A GATEWAY NODE.;1.0;In Service;03 Dec 07
121;UNIT PROVIDING HELICOPTERS;1-38;Instructive;THE NAME OF A UNIT PROVIDING HELICOPTERS FOR THE VERTICAL REPLENISHMENT OPERATION.;1.0;In Service;03 Dec 07
124;STATION ASSIGNMENT NAME;1-8;Instructive;;1.0;In Service;03 Dec 07
125;NAME OF FIRST-LAST NUMBER COORDINATOR;1-30;Instructive;;1.0;In Service;03 Dec 07
126;STAY BACK UNIT;1-38;Instructive;;1.0;In Service;03 Dec 07
127;NAME OF MISSING NUMBER COORDINATOR;1-30;Instructive;;1.0;In Service;03 Dec 07
128;GUARD UNIT NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
129;COORDINATION CIRCUIT TITLE;1-30;Instructive;;1.0;In Service;03 Dec 07
130;AEW SURVEILLANCE AREA NAME;2-20;Instructive;;1.0;In Service;03 Dec 07
131;HIMEZ DESIGNATOR;1-20;Instructive;;1.0;In Service;03 Dec 07
132;SECONDARY GUARD SHIP;1-38;Instructive;;1.0;In Service;03 Dec 07
133;CODE NAME OF START POSITION;1-20;Instructive;;1.0;In Service;03 Dec 07
134;CODE NAME OF STOP POSITION;1-20;Instructive;;1.0;In Service;03 Dec 07
137;UNIT BEING JOINED OR DETACHED FROM;1-38;Instructive;;1.0;In Service;03 Dec 07
138;CALL SIGN SYSTEM NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
139;ANTIJAM POLICY NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
140;ANTI-SPOOFING POLICY NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
141;CIRCUIT NAME IN ORDER OF PRIORITIES;1-30;Instructive;;1.0;In Service;03 Dec 07
142;CIRCUIT TITLE;1-50;Instructive;THE NAME IDENTIFYING A CIRCUIT ON A NETWORK.;1.0;In Service;03 Dec 07
143;COMMUNICATION PLAN DESIGNATOR;1-10;Instructive;;1.0;In Service;03 Dec 07
144;COMMUNICATION CHANNEL NAME;5-17;Individual;;1.0;In Service;03 Dec 07
145;FORMATION GUIDE NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
146;THREAT NAME;3-50;Instructive;;1.0;In Service;03 Dec 07
147;NET CONTROL STATION NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
148;NAME OF COMMANDING OFFICER OF SHIP;1-50;Instructive;;1.0;In Service;03 Dec 07
149;PLATFORM NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
152;RELATED ENTITY NAME;1-54;Instructive;GENERIC DESCRIPTOR FOR ANY SPECIFIC ENTITY NAME.;1.0;In Service;03 Dec 07
153;UNIT PROVIDING CARGO OR PERSONNEL;1-38;Instructive;THE NAME OF THE UNIT PROVIDING CARGO OR PERSONNEL FOR VERTICAL REPLENISHMENT OPERATION. ;1.0;In Service;03 Dec 07
154;PICK-UP POINT NICKNAME;1-20;Instructive;;1.0;In Service;03 Dec 07
155;DESTINATION OR RECCE TARGET NICKNAME;1-20;Instructive;;1.0;In Service;03 Dec 07
156;BRIEFING LOCATION NICKNAME;1-20;Instructive;;1.0;In Service;03 Dec 07
157;DEBRIEFING LOCATION NICKNAME;1-20;Instructive;;1.0;In Service;03 Dec 07
158;NAME OF FACTION;1-30;Instructive;A NAME OF A GROUP OR CLIQUE WITHIN A LARGER GROUP, PARTY, GOVERNMENT, OR ORGANIZATION.;1.0;In Service;03 Dec 07
159;PARENT NEWS ORGANIZATION;1-17;Instructive;;1.0;In Service;03 Dec 07
160;NAME OF CURRENCY;1-20;Instructive;;1.0;In Service;03 Dec 07
161;NAME OF INDIVIDUAL GIVING ORDER;1-20;Instructive;;1.0;In Service;03 Dec 07
162;CONTROLLING GATEWAY SWITCH IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
163;SUBORDINATE GATEWAY SWITCH IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
164;ENGINEER TASK NICKNAME;1-21;Instructive;;1.0;In Service;03 Dec 07
165;NAME OF APPROVING AUTHORITY;1-15;Instructive;;1.0;In Service;03 Dec 07
166;PIC NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
168;OBSTACLE NICKNAME;1-21;Instructive;;1.0;In Service;03 Dec 07
169;OBSTACLE ZONE BELT NAME;1-12;Instructive;;1.0;In Service;03 Dec 07
170;PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
171;NEXT PORT OF CALL;1-20;Instructive;IF THE NAME EXCEEDS 20 CHARACTERS, IT CAN BE TRUNCATED.;1.0;In Service;03 Dec 07
172;SUBSEQUENT PORT OF CALL;1-20;Instructive;IF THE NAME EXCEEDS 20 CHARACTERS, IT CAN BE TRUNCATED.;1.0;In Service;03 Dec 07
174;PORT OF DISCHARGE;1-20;Instructive;THE PORT AT WHICH THE REPORTED CARGO WILL BE DISCHARGED. IF THE NAME EXCEEDS 20 CHARACTERS, IT CAN BE TRUNCATED.;1.0;In Service;03 Dec 07
175;ON-CARRYING SHIP NAME;1-38;Instructive;THE NAME OF THE SHIP CARRYING THE CARGO TO THE NEXT PORT.;1.0;In Service;03 Dec 07
176;PORT OF LOADING;1-20;Instructive;THE PORT AT WHICH CARGO IS LOADED ON A DEPARTING SHIP. IF THE NAME EXCEEDS 20 CHARACTERS, IT CAN BE TRUNCATED.;1.0;In Service;03 Dec 07
177;RETURN PORT;1-20;Instructive;THE PORT TO WHICH A SHIP RETURNS AFTER DISCHARGING ITS CARGO. IF THE NAME EXCEEDS 20 CHARACTERS, IT CAN BE TRUNCATED.;1.0;In Service;03 Dec 07
178;CONSIGNEE;2-10;Instructive;THE DESIGNATION OF THE AGENT, ACTIVITY, OR ORGANIZATION TO WHICH CARGO IS CONSIGNED.;1.0;In Service;03 Dec 07
179;HELICOPTER CONTROL UNIT;1-38;Instructive;THE NAME OF THE UNIT CONTROLLING THE SPECIFIED HELICOPTER(S).;1.0;In Service;03 Dec 07
180;BEARING DISTANCE REFERENCE POINT NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
182;EMERGENCY LANDING PROVISION;1-38;Instructive;THE NAME OF A UNIT OR AREA DESIGNATED AS THE EMERGENCY LANDING LOCATION FOR THE SPECIFIED HELICOPTER(S).;1.0;In Service;03 Dec 07
183;TURN SYSTEM;3-20;Instructive;;1.0;In Service;03 Dec 07
184;AIR REFUELLING AREA NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
186;NETWORK PARTICIPATION GROUP NAME;3-7;Individual;THE LINK 16 NETWORK PARTICIPATION GROUP (NPG) NAME.;1.0;In Service;03 Dec 07
187;EMBARKATION HARBOUR;1-20;Instructive;;1.0;In Service;03 Dec 07
188;UNIT PROVIDING FUEL;1-38;Instructive;THE NAME OF A UNIT, OTHER THAN THE PARENT UNIT, REQUIRED TO PROVIDE FUELLING FACILITIES FOR THE SPECIFIED HELICOPTER(S). ;1.0;In Service;03 Dec 07
189;INTENDED DELIVERY POSITION, PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
190;NAME OF UNIT IN COMMAND;1-38;Instructive;;1.0;In Service;03 Dec 07
191;NAME OR IDENTIFICATION OF CONTROLLING AGENCY;1-50;Instructive;;1.0;In Service;03 Dec 07
192;LIFEGUARD UNIT;1-38;Instructive;THE NAME OF THE UNIT DESIGNATED AS LIFEGUARD FOR THE REPLENISHMENT AT SEA OPERATION.;1.0;In Service;03 Dec 07
193;MINE MARK MOD;1-15;Instructive;SEE ATP-6, VOLUME 1, ANNEX 4A.;1.0;In Service;03 Dec 07
194;MCM AREA NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
196;SUPPORTING UNIT NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
198;TARGET GROUP NAME;1-6;Instructive;;1.0;In Service;03 Dec 07
199;RADAR STATION NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
200;SHORE BATTERY NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
201;SEARCH ATTACK UNIT OR SURFACE ACTION GROUP COMMANDER;1-30;Instructive;;1.0;In Service;03 Dec 07
202;ACTUAL DELIVERY POSITION, PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
203;MINE LINE POSITION, PLACE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
204;NAME OF SHIP REQUESTING;1-38;Instructive;;1.0;In Service;03 Dec 07
205;NAME OF SHIP DECK REQUESTED;1-38;Instructive;;1.0;In Service;03 Dec 07
206;NADGE SITE DESIGNATOR;1-30;Instructive;NATO AIR DEFENCE GROUND ENVIRONMENT DESIGNATOR.;1.0;In Service;03 Dec 07
207;SURVEILLANCE AREA NAME;1-55;Instructive;THE NAME OF A SURVEILLANCE AREA WHERE AN AIRBORNE EARLY WARNING OPERATION IS TAKING PLACE.;1.0;In Service;03 Dec 07
208;GROUNDSITE NAME;1-20;Instructive;THE NAME OF A GROUNDSITE UNIT.;1.0;In Service;03 Dec 07
209;CLASS NAME OF THE PRIMARY SHIP TARGET;1-38;Instructive;THE NAME OF THE SHIP DESIGNATED AS THE PROTOTYPE OF A GROUP OF SHIPS OF THE SAME CLASS.;1.0;In Service;03 Dec 07
210;CLASS NAME OF THE SECONDARY SHIP TARGET;1-38;Instructive;THE NAME OF THE SHIP DESIGNATED AS THE PROTOTYPE OF A GROUP OF SHIPS OF THE SAME CLASS.;1.0;In Service;03 Dec 07
211;TACAN NOMENCLATURE;3-10;Instructive;;1.0;In Service;03 Dec 07
212;ELECTRONIC WARFARE SYSTEM NAME;1-18;Instructive;;1.0;In Service;03 Dec 07
213;EMITTER LOCATION NAME;1-13;Instructive;;1.0;In Service;03 Dec 07
214;LINE NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
215;NAME OF EOD PROCEDURE USED;3-5;Individual;;1.0;In Service;03 Dec 07
216;NAME OF ZONE OF FIRE;1-6;Instructive;THE SECTOR OF RESPONSIBILITY FOR A FIRE SUPPORT UNIT.;1.0;In Service;03 Dec 07
217;INSTALLATION NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
218;FIELD LOCATION NAME OF ENEMY;1-38;Instructive;NAME OF AN ENEMY LOCATION.;1.0;In Service;03 Dec 07
220;SITE NAME OF PEACETIME LOCATION;1-38;Instructive;;1.0;In Service;03 Dec 07
223;CODED LOCATION NAME;6-6;Instructive;A REFERENCE TO A LOCATION OTHER THAN BY LATITUDE OR LONGITUDE, THAT IS AGREED AND CONTAINED IN OTHER DOCUMENTS (OPERATIONS ORDERS, FIRE SUPPORT PLANS ETC.).;1.0;In Service;03 Dec 07
224;VEHICLE NAME;1-23;Instructive;;1.0;In Service;03 Dec 07
225;EMITTER NAME;1-10;Instructive;THE ASSIGNED NAME OF A PARTICULAR EMITTER, OPERATION OR STATION.;1.0;In Service;03 Dec 07
227;SHIP CLASS NAME;1-54;Instructive;VESSEL CLASS NAME GIVEN TO ONE OR MORE VESSELS BECAUSE OF A SIMILARITY IN CONFIGURATION, CAPABILITY, AND CONSTRUCTION HISTORY.;1.0;In Service;03 Dec 07
228;AIRSPACE COORDINATION AREA NAME;1-6;Instructive;THE NAME OF AN AIRSPACE COORDINATION AREA.;1.0;In Service;03 Dec 07
229;INGRESS ROUTE IDENTIFICATION;1-15;Instructive;THE NAME ASSIGNED TO SPECIFICALLY IDENTIFY AN INBOUND ROUTE TO A SPECIFIC AREA OR TARGET.;1.0;In Service;03 Dec 07
230;EGRESS ROUTE IDENTIFICATION;1-15;Instructive;THE NAME ASSIGNED TO SPECIFICALLY IDENTIFY AN OUTBOUND ROUTE FROM A SPECIFIC AREA OR TARGET.;1.0;In Service;03 Dec 07
233;EXIT POINT NAME;1-10;Instructive;THE NAME ASSIGNED TO A POINT ESTABLISHED AS THE EXIT POSITION FOR A ROUTE.;1.0;In Service;03 Dec 07
234;TARGET FACILITY NAME;1-38;Instructive;THE NAME OF A TARGET/FACILITY, ABBREVIATED.;1.0;In Service;03 Dec 07
236;EQUIPMENT MANUFACTURER;1-54;Instructive;;1.0;In Service;03 Dec 07
237;FACTORY OF ORIGIN;1-54;Instructive;;1.0;In Service;03 Dec 07
238;WARRING FACTION;1-54;Instructive;;1.0;In Service;03 Dec 07
239;ORDNANCE MANUFACTURER;1-54;Instructive;;1.0;In Service;03 Dec 07
240;ENTRY POINT NAME;1-10;Instructive;THE NAME ASSIGNED TO A POINT ESTABLISHED AS THE ENTRY POSITION FOR A ROUTE.;1.0;In Service;03 Dec 07
244;ADDRESS PLACE NAME;1-54;Instructive;A CITY, TOWN, VILLAGE WHERE A UNIT, FACILITY, OR INSTALLATION IS LOCATED. [REF.: STANAG 2438, 2439, 2440, AINTP-3];1.0;In Service;03 Dec 07
245;ALTERNATE NAME;1-54;Instructive;ALTERNATE NAME BY WHICH AN EVENT, PLACE, INSTALLATION, FACILITY OR UNIT IS KNOWN. [REF.: STANAG 2438, 2439, 2441, AINTP-3];1.0;In Service;03 Dec 07
246;STREET NAME;1-54;Instructive;THE NAME OF A STREET ON WHICH A FACILITY OR INSTALLATION IS LOCATED USED IN THE ADDRESS. [REF: AINTP-3];1.0;In Service;03 Dec 07
247;ALSO PRODUCED AS;1-54;Instructive;NAME OF THE OTHER ORGANIZATION AND THE NAME UNDER WHICH IT PRODUCES THE EQUIPMENT IF THIS IS DIFFERENT FROM THAT OF THE BASIC EQUIPMENT. [REF: STANAG 2097, AINTP-3];1.0;In Service;03 Dec 07
