FUDN;Name;Size;Type;Explanation;Version;Status;Modified
43;UNIT DESIGNATOR;1-24;Instructive;;1.0;In Service;03 Dec 07
44;BOUNDARY IDENTIFIER;1-6;Instructive;;1.0;In Service;03 Dec 07
45;AIRCRAFT UNIT REFERENCE NUMBER;8-8;Integer;A REFERENCE NUMBER USED BY THE AIRCRAFT IN A VARIABLE MESSAGE FORMAT (VMF) INTERFACE TO UNIQUELY IDENTIFY THE AIRCRAFT.;1.0;In Service;03 Dec 07
46;FAC UNIT REFERENCE NUMBER;8-8;Integer;A REFERENCE NUMBER USED BY THE FORWARD AIR CONTROLLER (FAC) IN A VARIABLE MESSAGE FORMAT (VMF) INTERFACE TO UNIQUELY IDENTIFY THE FAC.;1.0;In Service;03 Dec 07
47;RECEIVER UNIT REFERENCE NUMBER;8-8;Integer;A REFERENCE NUMBER USED BY THE RECEIVER AIRCRAFT IN A VARIABLE MESSAGE FORMAT (VMF) INTERFACE TO UNIQUELY IDENTIFY THE RECEIVER AIRCRAFT.;1.0;In Service;03 Dec 07
48;UNIT REFERENCE NUMBER;8-8;Integer;A REFERENCE NUMBER USED BY UNITS IN A VARIABLE MESSAGE FORMAT (VMF) INTERFACE TO UNIQUELY IDENTIFY THE FRIENDLY MILITARY UNITS.;1.0;In Service;03 Dec 07
49;ENTITY ID SERIAL NUMBER;10-10;Integer;THE SERIAL NUMBER USED FOR IDENTIFICATION PURPOSES OF AN ENTITY. ESTABLISHED BY THE SYSTEM THAT PROMULGATES AN ENTITY ONTO THE COMMUNICATIONS NET TO IDENTITY THE ENTITY.;1.0;In Service;03 Dec 07
50;COMMAND ENGAGEMENT AUTHORITY;1-22;Instructive;;1.0;In Service;03 Dec 07
51;AIRCRAFT UNIT DESIGNATION;1-40;Instructive;;1.0;In Service;03 Dec 07
52;UNIT REFERENCE NUMBER_1;8-8;Integer;A UNIT REFERENCE NUMBER USED DURING A SITUATIONAL AWARENESS DATA LINK.;1.0;In Service;03 Dec 07
