FUDN;Name;Size;Type;Explanation;Version;Status;Modified
95;SORTIE IDENTIFIER;1-15;Instructive;IDENTITY OF CONTROLLED AIR ASSET.;1.0;In Service;03 Dec 07
96;TARGET REFERENCE NUMBER;1-10;Instructive;;1.0;In Service;03 Dec 07
97;AIRCRAFT TAIL LETTERS AND SIDE NUMBER;2-8;Instructive;;1.0;In Service;03 Dec 07
98;DESIGNATED AREA NUMBER;1-4;Instructive;;1.0;In Service;03 Dec 07
99;SUPPORTING UNIT MISSION NUMBER;1-8;Instructive;;1.0;In Service;03 Dec 07
100;TANKER DATA LINK ADDRESS;3-3;Integer;THE DATA LINK ADDRESS OF THE AIR-TO-AIR REFUELLING TANKER THAT REPRESENTS THE SOURCE/DESTINATION OF THE MESSAGE.;1.0;In Service;03 Dec 07
101;INTRATHEATER TARGET NUMBER;7-7;Instructive;;1.0;In Service;03 Dec 07
102;BASIC ENCYCLOPEDIA NUMBER SUFFIX;2-2;Integer;;1.0;In Service;03 Dec 07
103;FILE SEQUENTIAL LOCATION NUMBER;4-6;Instructive;;1.0;In Service;03 Dec 07
104;NAVAL ORGANIZATION NUMERIC DESIGNATOR;1-12;Instructive;;1.0;In Service;03 Dec 07
105;UNIDENTIFIED ADDRESSING NUMBER;4-4;Integer;A NUMBER USED TO IDENTIFY AN UNIDENTIFIED ENEMY UNIT.;1.0;In Service;03 Dec 07
106;UNKNOWN ADDRESSING NUMBER;5-5;Integer;A NUMBER USED TO IDENTIFY AN UNKNOWN ENEMY UNIT.;1.0;In Service;03 Dec 07
107;CONTACT SEQUENTIAL NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
108;GATEWAY REQUEST NUMBER IDENTIFIER;1-12;Instructive;THE IDENTIFYING NUMBER OF A GATEWAY REQUEST. IAW STANAG 4211.;1.0;In Service;03 Dec 07
109;COMMUNICATIONS GATEWAY NATIONAL AREA CODE;3-3;Integer;IAW STANAG 4214, A 3-DIGIT AREA CODE.;1.0;In Service;03 Dec 07
110;CONTROLLING SIDE SEP DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
111;CONTROLLING SIDE OSC DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
112;CONTROLLING SIDE FC DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
113;SUBORDINATE SIDE SEP DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
114;SUBORDINATE SIDE OSC DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
115;SUBORDINATE SIDE FC DIRECTORY NUMBER IDENTIFIER;13-13;Integer;IAW STANAG 4214.;1.0;In Service;03 Dec 07
116;COMMUNICATION LINE NUMBER;3-7;Instructive;;1.0;In Service;03 Dec 07
117;TRANSMIT LINE NUMBER;3-7;Instructive;;1.0;In Service;03 Dec 07
118;RECEIVE LINE NUMBER;3-7;Instructive;;1.0;In Service;03 Dec 07
119;TOWLINE IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
120;AIRCRAFT STATION NUMBER;1-2;Integer;;1.0;In Service;03 Dec 07
122;SONOBUOY CHANNEL;3-5;Individual;;1.0;In Service;03 Dec 07
123;NUMBER OF ENEMY MISSILES LAUNCHED;1-2;Integer;THE NUMBER OF ENEMY SURFACE-TO-AIR MISSILES FIRED.;1.0;In Service;03 Dec 07
125;SPOT NUMBER;5-5;Integer;SPOT NUMBER IS A UNIQUE 5 DIGIT NUMBER ASSIGNED TO AN EMITTER.;1.0;In Service;03 Dec 07
126;AIRCRAFT DATA LINK ADDRESS;3-3;Integer;THE DATA LINK ADDRESS OF THE AIRCRAFT THAT REPRESENTS THE SOURCE/DESTINATION OF THE MESSAGE.;1.0;In Service;03 Dec 07
128;SITE NUMBER;1-3;Integer;;1.0;In Service;03 Dec 07
129;POINT SEQUENCE NUMBER;1-1;Integer;;1.0;In Service;03 Dec 07
130;SERIAL NUMBER;3-3;Integer;;1.0;In Service;03 Dec 07
131;ENGINEER TASK NUMBER;1-10;Instructive;;1.0;In Service;03 Dec 07
132;TASK SERIAL NUMBER;1-10;Instructive;;1.0;In Service;03 Dec 07
133;MISSION NUMBER IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
134;INTERMEDIATE POINT NUMBER;1-2;Integer;;1.0;In Service;03 Dec 07
135;TACTICAL OBSTACLE NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
136;CARGO IDENTIFICATION NUMBER;1-20;Instructive;THE IDENTIFICATION NUMBER ASSIGNED TO A PIECE OF CARGO.;1.0;In Service;03 Dec 07
137;TRANSPORTATION CONTROL NUMBER;17-17;Instructive;THE NUMBER ASSIGNED TO CONTROL A SHIPMENT, OR A UNIT OF CARGO WITHIN A CONSOLIDATED SHIPMENT.;1.0;In Service;03 Dec 07
138;BARGE NUMBER;1-5;Integer;THE IDENTIFICATION OR SERIAL NUMBER ASSIGNED TO A CARGO BARGE.;1.0;In Service;03 Dec 07
139;VOYAGE NUMBER;5-5;Instructive;A DOCUMENT NUMBER ASSIGNED TO EACH VOYAGE.;1.0;In Service;03 Dec 07
140;HATCH NUMBER;1-1;Integer;THE NUMERICAL DESIGNATION OF THE HATCH IN WHICH CARGO IS STOWED.;1.0;In Service;03 Dec 07
141;OBSTACLE ZONE BELT NUMBER;1-14;Instructive;;1.0;In Service;03 Dec 07
142;NATIONAL STORES LIST NUMBER;1-16;Instructive;;1.0;In Service;03 Dec 07
143;TASKING ORDER IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
144;REQUEST IDENTIFIER;1-11;Instructive;THE IDENTIFYING NUMBER ASSIGNED TO A SPECIFIC MISSION REQUEST BY THE REQUESTING ORGANIZATION.;1.0;In Service;03 Dec 07
145;TASK IDENTIFIER;1-10;Instructive;A UNIQUE IDENTIFIER TO RECORD THE REQUEST FOR FUTURE REFERENCE.;1.0;In Service;03 Dec 07
146;PLAN NUMBER;1-15;Instructive;;1.0;In Service;03 Dec 07
147;REQUEST NUMBER;1-8;Instructive;;1.0;In Service;03 Dec 07
148;STATION NUMBER, NUMERIC;1-3;Integer;;1.0;In Service;03 Dec 07
149;NETWORK PARTICIPATION GROUP NUMBER;1-2;Individual;LINK 16 NETWORK PARTICIPATION GROUP NUMBER.;1.0;In Service;03 Dec 07
152;NETWORK PARTICIPATION GROUP OPTION NUMBER;1-2;Integer;LINK 16 NETWORK PARTICIPATION GROUP OPTION NUMBER.;1.0;In Service;03 Dec 07
153;SECURE DATA UNIT (SDU) LOCATION NUMBER;1-2;Integer;THE SECURE DATA UNIT (SDU) LOCATION NUMBER FOR THE CRYPTOVARIABLE LOGICAL LABEL (CVLL).;1.0;In Service;03 Dec 07
155;AIR CONTROL SEQUENCE NUMBER;1-2;Integer;THE AIR CONTROL OPTION SEQUENCE NUMBER ASSIGNED TO AN AIRCRAFT.;1.0;In Service;03 Dec 07
156;POINT IDENTIFIER;2-17;Instructive;THE IDENTITY, NAME OR DESIGNATION OF A GEOGRAPHIC POINT OF REFERENCE.;1.0;In Service;03 Dec 07
157;BROADCAST CHANNEL NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
159;MAIN IJMS NET NUMBER;3-3;Integer;THE NUMERIC IDENTIFIER OF THE MAIN IJMS DATA LINK NET.;1.0;In Service;03 Dec 07
160;ECM RESISTANT VOICE (ERV) NET NUMBER;3-3;Integer;THE NUMERIC IDENTIFIER OF AN ECM RESISTANT VOICE (ERV) NET.;1.0;In Service;03 Dec 07
161;ECM RESISTANT VOICE (ERV) CHANNEL NUMBER;3-3;Alphanumeric;AN ALPHANUMERIC IDENTIFIER OF AN ECM RESISTANT VOICE (ERV) NET CHANNEL.;1.0;In Service;03 Dec 07
162;MISSILE SHORT RANGE AIR DEFENCE ENGAGEMENT ZONE IDENTIFIER;1-15;Instructive;AN IDENTIFIER FOR THE MISSILE/SHORT RANGE AIR DEFENCE ENGAGEMENT ZONE;1.0;In Service;03 Dec 07
164;VERTREP COMMUNICATIONS REQUIREMENTS;5-5;Instructive;THE VERTREP COMMUNICATIONS REQUIREMENTS BY LINE NUMBER, DEFINED WITH ALPHANUMERIC CHARACTERS.;1.0;In Service;03 Dec 07
165;FAC DATA LINK ADDRESS;3-3;Integer;THE DATA LINK ADDRESS OF THE FORWARD AIR CONTROLLER (FAC) THAT REPRESENTS THE SOURCE/DESTINATION OF THE MESSAGE.;1.0;In Service;03 Dec 07
166;NETWORK PARTICIPATION GROUP (NPG) SEQUENCE NUMBER;1-3;Integer;NETWORK PARTICIPATION GROUP (NPG) SEQUENCE NUMBER.;1.0;In Service;03 Dec 07
167;RECEIVER DATA LINK ADDRESS;3-3;Integer;EXPLANATION - THE DATA LINK ADDRESS OF THE RECEIVER AIRCRAFT THAT REPRESENTS THE SOURCE/DESTINATION OF THE MESSAGE.;1.0;In Service;03 Dec 07
169;NET NUMBER;3-3;Integer;THE ORIGINAL TRANSMISSION OR RELAY TRANSMIT NET NUMBER.;1.0;In Service;03 Dec 07
171;MAGNETIC DEGAUSSING CODE NUMBER;1-4;Integer;THE PEAK VERTICAL COMPONENT OF THE MAGNETIC FIELD IN MICROTESLA UNDER A SHIP ON THE WORST HEADING AND AT CERTAIN DEPTH.;1.0;In Service;03 Dec 07
172;FIGHTER-TO-FIGHTER NPG NUMBER;2-2;Individual;THE FIGHTER-TO-FIGHTER NETWORK PARTICIPATION GROUP NUMBER ASSIGNED TO AN AIRCRAFT.;1.0;In Service;03 Dec 07
173;FIGHTER-TO-FIGHTER OPTION NUMBER;1-2;Integer;THE FIGHTER-TO-FIGHTER OPTION NUMBER ASSIGNED TO AN AIRCRAFT.;1.0;In Service;03 Dec 07
174;NUMBER OF TONE KEY;1-2;Integer;THE NUMBER OF THE TONE KEY ASSIGNED.;1.0;In Service;03 Dec 07
175;FIGHTER-TO-FIGHTER SEQUENCE NUMBER;1-2;Integer;THE FIGHTER-TO-FIGHTER SEQUENCE NUMBER ASSIGNED TO AN AIRCRAFT.;1.0;In Service;03 Dec 07
177;TACAN CHANNEL NUMBER;1-3;Integer;THE SPECIFIC NUMBER IDENTIFYING THE NUMERIC PORTION OF A TACAN CHANNEL.;1.0;In Service;03 Dec 07
178;PASSIVE SONAR FREQUENCY;2-5;Integer;;1.0;In Service;03 Dec 07
179;NUMBER OF ENEMY GUNS FIRED;1-2;Integer;THE NUMBER OF ENEMY ANTI-AIRCRAFT ARTILLERY GUNS FIRED.;1.0;In Service;03 Dec 07
181;CRYPTO PUBLICATION LINE NUMBER;4-4;Integer;THE CRYPTO PUBLICATION LINE NUMBER (0001-9999) OF A UNIT.;1.0;In Service;03 Dec 07
182;MCM OPERATION STAGE FIRST NUMBER;2-3;Alphanumeric;;1.0;In Service;03 Dec 07
184;Q-ROUTE NUMBER;1-3;Integer;;1.0;In Service;03 Dec 07
186;MINE REFERENCE NUMBER;4-8;Instructive;;1.0;In Service;03 Dec 07
187;CONTACT PLOT DESIGNATOR;5-5;Instructive;;1.0;In Service;03 Dec 07
188;LAYING REFERENCE NUMBER (LRN);2-15;Instructive;;1.0;In Service;03 Dec 07
190;MCM TASK SEQUENTIAL NUMBER;1-1;Integer;;1.0;In Service;03 Dec 07
191;MCM AREA DESIGNATOR;3-4;Instructive;;1.0;In Service;03 Dec 07
192;MINE REQUISITION NUMBER;3-3;Integer;;1.0;In Service;03 Dec 07
193;MINE LAYING ORDER NUMBER;3-3;Integer;;1.0;In Service;03 Dec 07
194;MINEFIELD SEQUENTIAL NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
195;ATP 1 TACTICAL SIGNAL NUMBER;1-3;Integer;;1.0;In Service;03 Dec 07
196;PARTICIPANT USER SEQUENCE NUMBER;1-3;Integer;;1.0;In Service;03 Dec 07
198;TIME SLOT INDEX;3-3;Integer;;1.0;In Service;03 Dec 07
199;CARGO CLASSIFICATION;1-1;Individual;THE SECURITY CLASSIFICATION OF SPECIAL CARGO WHICH THEREFORE REQUIRES SPECIAL HANDLING OR PREPARATION.;1.0;In Service;03 Dec 07
200;NETWORK PARTICIPANT;1-15;Instructive;;1.0;In Service;03 Dec 07
201;NETWORK PARTICIPANT RANGE;1-30;Instructive;THE NETWORK PARTICIPANT NUMBER RANGE FOR A SQUADRON OF AIRCRAFT.;1.0;In Service;03 Dec 07
204;WAVE OR PRE ASSAULT WAVE NUMBER;1-2;Alphanumeric;THE SEQUENCE NUMBER REPRESENTING A WAVE OR PRE-ASSAULT WAVE (PREFIX P) IN AN AMPHIBIOUS LANDING. ;1.0;In Service;03 Dec 07
205;AIR SORTIE IDENTIFICATION NUMBER;1-3;Integer;THE IDENTIFICATION NUMBER (1-999) OF AIR SORTIE.;1.0;In Service;03 Dec 07
206;MCM OPERATION STAGE SECOND NUMBER;2-3;Alphanumeric;;1.0;In Service;03 Dec 07
207;CRAFT NUMBER;2-2;Alphanumeric;A SEQUENTIAL IDENTIFIER ASSIGNED TO A LANDING CRAFT OR AIRCRAFT IN AN AMPHIBIOUS ASSAULT WAVE.;1.0;In Service;03 Dec 07
208;FIRE SUPPORT REFERENCE POINT NUMBER;4-5;Alphanumeric;A SEQUENTIAL DESIGNATOR ASSIGNED TO A FIRE SUPPORT REFERENCE POINT.;1.0;In Service;03 Dec 07
209;FIRE SUPPORT STATION DESIGNATOR;4-5;Alphanumeric;A SEQUENTIAL DESIGNATOR, CONTAINING ARABIC NUMERALS, ASSIGNED TO A FIRE SUPPORT STATION.;1.0;In Service;03 Dec 07
210;FIRE SUPPORT AREA DESIGNATOR;5-9;Individual;A SEQUENTIAL DESIGNATOR, CONTAINING ROMAN NUMERALS, ASSIGNED TO A FIRE SUPPORT AREA.;1.0;In Service;03 Dec 07
211;ZONE OF FIRE DESIGNATOR;3-4;Alphanumeric;A SEQUENTIAL DESIGNATOR ASSIGNED TO A ZONE OF FIRE IN FIRE SUPPORT OPERATIONS.;1.0;In Service;03 Dec 07
212;CRYPTOVARIABLE LOGICAL LABEL (CVLL);1-3;Integer;;1.0;In Service;03 Dec 07
213;SERIAL ASSIGNMENT NUMBER;4-4;Integer;A 4-DIGIT NUMBER ASSIGNED TO A CARGO SERIAL.;1.0;In Service;03 Dec 07
229;SPOT ALLOCATION NUMBER;3-3;Alphanumeric;THE OCTAL CODE REFERRING TO CATEGORIES WITHIN A SPOT NUMBER.;1.0;In Service;03 Dec 07
230;PERSONAL IDENTIFICATION NUMBER;1-20;Instructive;A NUMBER ASSIGNED TO A PERSON FOR UNIQUE IDENTIFICATION.;1.0;In Service;03 Dec 07
231;PW INTERROGATION SERIAL NUMBER;27-27;Instructive;A NUMBER ALLOCATED BY THE INTERROGATION UNIT FIRST DEALING WITH THE PW TO IDENTIFY THE SOURCE OF INFORMATION. THE CONSTITUTION OF A PW INTERROGATION SERIAL NUMBER IS DETAILED IN ANNEX B TO STANAG 2033. ;1.0;In Service;03 Dec 07
232;AMENDMENT MESSAGE SERIAL NUMBER;1-2;Integer;;1.0;In Service;03 Dec 07
233;SET SEQUENCE NUMBER;1-3;Integer;THE NUMBER INDICATING THE SEQUENTIAL POSITION OF THE SET FORMAT COUNTED FROM THE FIRST SET (EXER OR OPER, OR MSGID IF EXER OR OPER ARE NOT USED) OF THE REFERENCED MESSAGE.;1.0;In Service;03 Dec 07
