FUDN;Name;Size;Type;Explanation;Version;Status;Modified
51;GOB EQUIPMENT TYPE;1-54;Instructive;PROVIDES A GROUND ORDER OF BATTLE (GOB) EQUIPMENT TYPE DESIGNATOR TAKEN FROM THE LISTING PRODUCED FOR THE GROUND ORDER CONFERENCE AUTOMATION SYSTEM (GROCAS).;1.0;In Service;03 Dec 07
52;SATELLITE LINK 16 EQUIPMENT TYPE;3-7;Individual;;1.0;In Service;03 Dec 07
53;TYPE OF WATER CONTAINER;1-20;Instructive;THE TYPE OF CONTAINER USED FOR TRANSPORTING THE WATER.;1.0;In Service;03 Dec 07
54;THREAT WEAPON TYPES IDENTIFIED;3-7;Individual;THE TYPE OF THREAT WEAPONS IDENTIFIED.;1.0;In Service;03 Dec 07
55;MCM EQUIPMENT;1-2;Individual;THE TYPE OF MCM EQUIPMENT IN ACCORDANCE WITH ATP-1 VOL 2 TABLE Y.;1.0;In Service;03 Dec 07
56;TYPE OF WATER FILTRATION EQUIPMENT;1-30;Instructive;THE TYPE OF WATER FILTRATION EQUIPMENT AVAILABLE.;1.0;In Service;03 Dec 07
57;TYPE OF WATER ANALYSIS EQUIPMENT;1-30;Instructive;THE TYPE OF WATER ANALYSIS EQUIPMENT AVAILABLE.;1.0;In Service;03 Dec 07
58;RADAR TYPE;1-20;Instructive;;1.0;In Service;03 Dec 07
59;ADDITIONAL HELICOPTER STORES;3-9;Individual;TYPES OF NON AMMUNITION OPERATIONAL STORES THAT CAN BE CARRIED BY A HELICOPTER.;1.0;In Service;03 Dec 07
60;FREQUENCY FUNCTIONAL USE TYPE;3-7;Individual;THE PRIMARY FUNCTIONAL USE TYPE OF A FREQUENCY OF A RADIO/RADAR SYSTEM.;1.0;In Service;03 Dec 07
65;COUNTERMEASURES EQUIPMENT;4-7;Individual;THE TYPE OF COUNTERMEASURES EQUIPMENT INSTALLED ON REPORTED MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
66;COUNTERMEASURES DISPENSER;4-5;Individual;THE TYPE OF COUNTERMEASURE DISPENSER INSTALLED ON REPORTED MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
67;TOWED DECOYS;4-5;Individual;THE TYPE OF DECOYS TOWED DURING MISSION OPERATIONS.;1.0;In Service;03 Dec 07
69;MATRIX CAPABILITIES;4-6;Individual;THE TYPE OF COUNTERMEASURES LINKING SYSTEM INSTALLED ON REPORTED MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
70;TARGETING AND OR NAVIGATION POD;4-9;Individual;THE SPECIFIC TYPE OF TARGETING AND/OR NAVIGATION POD EMPLOYED BY TASKED MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
71;EMERGENCY COMMUNICATIONS BEACON TYPE;1-20;Instructive;EMERGENCY COMMUNICATIONS BEACON TYPE.;1.0;In Service;03 Dec 07
